-4.579739517 -4.775788083 22.06656297
-4.584640731 -4.831782603 21.97413221
-4.590819278 -4.888769244 21.88301797
-4.598268027 -4.946752218 21.79323982
-4.606980132 -5.005736205 21.70481779
-4.616949034 -5.065726313 21.61777232
-4.628168466 -5.126728047 21.53212434
-4.640632455 -5.188747272 21.44789524
-4.654335326 -5.251790179 21.36510695
-4.669271697 -5.315863246 21.28378188
-4.685436486 -5.380973206 21.20394303
-4.702824904 -5.447127006 21.12561393
-4.721432456 -5.514331774 21.04881871
-4.741254939 -5.582594777 20.97358212
-4.762288435 -5.651923386 20.8999295
-4.784529309 -5.722325037 20.82788686
-4.807974202 -5.793807188 20.75748086
-4.832620027 -5.866377283 20.68873884
-4.858463958 -5.940042707 20.62168885
-4.885503427 -6.014810748 20.55635963
-4.91373611 -6.090688547 20.49278068
-4.943159921 -6.167683062 20.43098223
-4.973772999 -6.245801018 20.3709953
-5.0055737 -6.325048859 20.31285165
-5.038560579 -6.405432706 20.25658389
-5.072732382 -6.486958302 20.20222539
-5.10808803 -6.569630966 20.1498104
-5.144626603 -6.653455537 20.09937396
-5.182347327 -6.738436326 20.050952
-5.221249552 -6.824577054 20.00458128
-5.261332739 -6.911880802 19.96029945
-5.302596441 -7.00034995 19.91814505
-5.345040279 -7.089986113 19.8781575
-5.388663924 -7.180790086 19.8403771
-5.433467078 -7.272761775 19.80484508
-5.479449446 -7.365900131 19.77160356
-5.526610713 -7.460203087 19.74069556
-5.574950522 -7.55566748 19.71216502
-5.624468446 -7.652288986 19.68605677
-5.67516396 -7.750062042 19.66241653
-5.727036412 -7.84897977 19.64129094
-5.780084996 -7.949033899 19.62272748
-5.834308718 -8.050214682 19.60677453
-5.889706367 -8.152510817 19.59348129
-5.946276479 -8.255909356 19.58289782
-6.004017301 -8.360395625 19.57507497
-6.062926759 -8.465953125 19.57006437
-6.123002418 -8.572563448 19.56791841
-6.184241444 -8.680206179 19.56869018
-6.246640562 -8.788858803 19.57243348
-6.310196018 -8.898496603 19.57920269
-6.374903533 -9.009092566 19.58905282
-6.440758258 -9.120617276 19.60203937
-6.507754734 -9.233038819 19.61821834
-6.575886836 -9.34632267 19.6376461
-6.645147732 -9.460431596 19.66037935
-6.715529829 -9.575325545 19.68647507
-6.787024721 -9.690961543 19.71599037
-6.859623142 -9.807293584 19.74898242
-6.933314903 -9.924272528 19.78550838
-7.008088844 -10.04184599 19.82562526
-7.083932772 -10.15995824 19.8693898
-7.160833409 -10.27855008 19.91685835
-7.238776326 -10.39755878 19.96808676
-7.317745887 -10.51691794 20.02313018
-7.397725188 -10.63655741 20.08204298
-7.478695994 -10.7564032 20.14487852
-7.560638674 -10.87637735 20.211689
-7.643532141 -10.99639792 20.28252531
-7.727353786 -11.11637884 20.35743677
-7.812079412 -11.23622987 20.43647101
-7.897683173 -11.35585652 20.51967367
-7.984137507 -11.47515999 20.60708824
-8.071413069 -11.59403716 20.69875579
-8.159478671 -11.71238046 20.79471474
-8.248301216 -11.83007793 20.8950006
-8.337845634 -11.94701318 20.99964571
-8.428074823 -12.06306533 21.10867896
-8.518949585 -12.17810909 21.22212547
-8.610428573 -12.29201474 21.34000638
-8.702468227 -12.40464821 21.46233846
-8.795022727 -12.51587106 21.58913384
-8.888043935 -12.62554067 21.72039971
-8.981481353 -12.73351023 21.85613795
-9.075282075 -12.83962891 21.99634482
-9.169390746 -12.943742 22.14101066
-9.263749527 -13.04569105 22.29011949
-9.358298065 -13.14531408 22.44364873
-9.452973466 -13.24244577 22.60156882
-9.547710273 -13.33691772 22.76384292
-9.64244046 -13.42855871 22.93042653
-9.737093416 -13.51719496 23.10126722
-9.831595954 -13.60265052 23.27630424
-9.925872318 -13.68474756 23.45546829
-10.0198442 -13.7633068 23.63868114
-10.11343076 -13.83814787 23.82585541
-10.20654869 -13.90908981 24.01689425
-10.29911222 -13.97595149 24.21169113
-10.3910332 -14.03855215 24.41012959
-10.48222118 -14.09671193 24.61208304
-10.57258344 -14.15025239 24.81741462
-10.66202517 -14.19899713 25.025977
-10.75044947 -14.24277241 25.23761232
-10.83775754 -14.28140775 25.45215208
-10.9238488 -14.31473663 25.66941715
-11.00862099 -14.34259712 25.88921775
-11.09197039 -14.36483263 26.1113535
-11.17379195 -14.38129258 26.33561356
-11.25397947 -14.39183312 26.56177673
-11.33242581 -14.39631787 26.78961171
-11.40902311 -14.39461867 27.0188773
-11.483663 -14.38661625 27.2493228
-11.55623683 -14.37220102 27.48068828
-11.62663593 -14.35127374 27.71270509
-11.69475188 -14.32374624 27.94509631
-11.76047674 -14.28954208 28.17757731
-11.82370337 -14.24859724 28.40985636
-11.88432572 -14.2008607 28.64163529
-11.94223909 -14.14629504 28.87261019
-11.99734049 -14.08487701 29.10247221
-12.0495289 -14.01659798 29.3309084
-12.09870563 -13.94146443 29.55760251
-12.1447746 -13.85949834 29.78223602
-12.1876427 -13.77073745 30.00448898
-12.22722006 -13.67523562 30.22404113
-12.26342045 -13.57306293 30.44057281
-12.29616151 -13.46430585 30.6537661
-12.32536512 -13.34906724 30.86330586
-12.35095768 -13.22746635 31.0688808
-12.37287039 -13.09963864 31.27018463
-12.3910396 -12.96573562 31.46691706
-12.405407 -12.82592451 31.65878497
-12.41591994 -12.68038791 31.84550344
-12.42253164 -12.52932328 32.02679678
-12.42520143 -12.37294245 32.20239959
-12.42389495 -12.21147094 32.37205768
-12.41858435 -12.0451473 32.53552904
-12.40924843 -11.87422231 32.69258471
-12.39587277 -11.69895813 32.84300958
-12.37844991 -11.5196274 32.98660318
-12.35697935 -11.33651229 33.12318032
-12.33146767 -11.14990343 33.25257173
-12.30192856 -10.96009887 33.37462461
-12.26838282 -10.76740301 33.48920299
-12.23085833 -10.57212539 33.5961882
-12.18939 -10.37457961 33.69547903
-12.14401974 -10.17508213 33.78699199
-12.0947963 -9.973951058 33.87066137
-12.04177517 -9.771505047 33.94643923
-11.98501842 -9.568062073 34.0142953
-11.92459451 -9.363938318 34.07421684
-11.8605781 -9.159447041 34.12620831
-11.79304983 -8.954897493 34.1702911
-11.72209602 -8.750593873 34.20650304
-11.64780847 -8.546834327 34.23489794
-11.57028411 -8.343909999 34.25554501
-11.48962476 -8.142104141 34.26852823
-11.40593674 -7.941691288 34.27394568
-11.31933061 -7.742936491 34.27190878
-11.22992075 -7.546094627 34.26254153
-11.1378251 -7.351409778 34.2459797
-11.04316472 -7.15911468 34.22236996
-10.94606347 -6.969430252 34.19186903
-10.84664764 -6.782565198 34.1546428
-10.74504558 -6.598715681 34.11086542
-10.64138733 -6.418065073 34.0607184
-10.53580427 -6.24078378 34.00438974
-10.42842876 -6.067029133 33.942073
-10.31939377 -5.896945348 33.87396646
-10.20883256 -5.730663552 33.80027227
-10.09687833 -5.568301872 33.72119559
-9.983663922 -5.409965578 33.63694378
-9.869321463 -5.255747283 33.54772569
-9.753982109 -5.105727195 33.45375083
-9.637775736 -4.959973406 33.35522875
-9.520830678 -4.818542239 33.25236834
-9.403273467 -4.681478609 33.1453772
-9.285228595 -4.54881644 33.03446107
-9.166818291 -4.420579094 32.91982334
-9.048162311 -4.29677983 32.80166446
-8.929377749 -4.177422282 32.6801816
-8.810578863 -4.062500953 32.55556818
-8.691876915 -3.952001719 32.42801352
-8.573380035 -3.845902343 32.29770254
-8.455193093 -3.744172994 32.16481548
-8.33741759 -3.646776764 32.02952764
-8.22015157 -3.553670186 31.89200921
-8.103489535 -3.464803746 31.75242508
-7.98752239 -3.380122393 31.61093475
-7.87233739 -3.299566032 31.4676922
-7.758018106 -3.223070009 31.32284582
-7.644644404 -3.150565589 31.17653844
-7.532292434 -3.081980408 31.02890723
-7.421034633 -3.01723892 30.8800838
-7.31093974 -2.956262818 30.73019416
-7.202072817 -2.898971449 30.57935885
-7.094495283 -2.845282195 30.42769296
-6.988264956 -2.795110848 30.27530628
-6.883436103 -2.748371963 30.12230334
-6.7800595 -2.704979185 29.96878359
-6.678182492 -2.664845562 29.8148415
-6.577849068 -2.627883841 29.6605667
-6.479099938 -2.594006739 29.50604415
-6.381972608 -2.563127196 29.35135426
-6.286501472 -2.535158613 29.19657309
-6.192717901 -2.51001507 29.04177246
-6.10065033 -2.487611525 28.88702018
-6.01032436 -2.467863997 28.73238017
-5.921762851 -2.450689731 28.57791263
-5.834986023 -2.436007352 28.42367422
-5.750011556 -2.423737001 28.26971823
-5.666854692 -2.413800451 28.11609473
-5.585528336 -2.40612122 27.96285074
-5.506043158 -2.400624663 27.81003038
-5.428407696 -2.397238054 27.65767503
-5.352628455 -2.395890657 27.5058235
-5.27871001 -2.396513789 27.35451212
-5.206655105 -2.399040863 27.20377496
-5.136464748 -2.403407433 27.05364391
-5.068138316 -2.409551227 26.90414882
-5.001673638 -2.417412162 26.75531768
-4.937067101 -2.426932368 26.60717666
-4.874313733 -2.438056193 26.4597503
-4.813407295 -2.450730203 26.3130616
-4.754340367 -2.464903182 26.16713209
-4.697104438 -2.480526118 26.02198202
-4.64168998 -2.497552196 25.87763036
-4.588086535 -2.51593677 25.73409498
-4.536282791 -2.535637349 25.59139269
-4.486266655 -2.556613565 25.44953932
-4.438025328 -2.578827148 25.30854985
-4.391545373 -2.60224189 25.16843844
-4.346812786 -2.626823613 25.02921851
-4.303813057 -2.652540131 24.89090283
-4.262531234 -2.679361213 24.75350357
-4.222951983 -2.707258541 24.61703236
-4.185059647 -2.73620567 24.48150037
-4.148838298 -2.766177983 24.34691833
-4.11427179 -2.797152651 24.2132966
-4.081343811 -2.829108586 24.08064524
-4.050037931 -2.862026401 23.94897402
-4.020337642 -2.895888357 23.81829248
-3.99222641 -2.930678326 23.68860999
-3.965687708 -2.966381743 23.55993575
-3.940705059 -3.00298556 23.43227887
-3.917262072 -3.0404782 23.30564838
-3.895342475 -3.078849518 23.18005326
-3.874930151 -3.118090753 23.05550251
-3.856009166 -3.158194482 22.93200512
-3.838563799 -3.199154583 22.80957015
-3.822578568 -3.240966186 22.68820675
-3.808038259 -3.283625639 22.56792415
-3.794927943 -3.327130456 22.44873176
-3.783233006 -3.371479287 22.3306391
-3.772939163 -3.416671872 22.2136559
-3.764032481 -3.462709003 22.0977921
-3.756499394 -3.509592487 21.98305786
-3.750326721 -3.557325104 21.86946359
-3.745501681 -3.605910578 21.75702
-3.742011903 -3.655353532 21.64573806
-3.739845444 -3.705659457 21.53562908
-3.738990794 -3.756834679 21.4267047
-3.739436891 -3.808886319 21.31897693
-3.741173127 -3.861822263 21.21245814
-3.744189356 -3.915651131 21.10716112
-3.7484759 -3.970382238 21.00309906
-3.754023558 -4.026025569 20.9002856
-3.760823609 -4.082591742 20.79873485
-3.768867812 -4.140091983 20.69846139
-3.778148416 -4.198538088 20.59948029
-3.788658158 -4.257942397 20.50180718
-3.800390264 -4.318317765 20.40545818
-3.813338452 -4.379677527 20.31045003
-3.827496928 -4.442035475 20.21680001
-3.842860392 -4.505405821 20.12452603
-3.859424028 -4.569803174 20.03364664
-3.877183506 -4.635242505 19.94418102
-3.896134981 -4.70173912 19.85614902
-3.916275085 -4.769308629 19.76957122
-3.937600924 -4.837966915 19.68446889
-3.960110073 -4.907730105 19.60086406
-3.983800574 -4.978614537 19.51877951
-4.008670923 -5.050636729 19.43823883
-4.034720068 -5.123813344 19.35926642
-4.0619474 -5.198161164 19.28188753
-4.090352744 -5.273697047 19.20612826
-4.119936352 -5.350437898 19.1320156
-4.150698891 -5.428400631 19.05957749
-4.182641434 -5.507602134 18.98884278
-4.215765452 -5.588059228 18.91984131
-4.250072796 -5.669788628 18.8526039
-4.285565692 -5.752806904 18.78716241
-4.322246722 -5.837130439 18.72354974
-4.360118815 -5.92277538 18.66179987
-4.399185229 -6.009757596 18.60194788
-4.439449538 -6.098092632 18.54402999
-4.480915616 -6.187795655 18.48808356
-4.523587617 -6.278881403 18.43414715
-4.567469961 -6.371364134 18.38226051
-4.612567316 -6.465257564 18.33246464
-4.658884572 -6.560574814 18.2848018
-4.706426828 -6.657328344 18.23931552
-4.755199366 -6.755529892 18.19605066
-4.805207629 -6.855190401 18.15505338
-4.856457198 -6.956319957 18.11637122
-4.908953767 -7.058927707 18.08005309
-4.962703116 -7.16302179 18.04614928
-5.017711083 -7.26860925 18.01471149
-5.073983537 -7.375695959 17.98579287
-5.131526347 -7.484286525 17.95944798
-5.190345352 -7.594384201 17.93573286
-5.250446323 -7.705990796 17.914705
-5.311834935 -7.819106569 17.89642336
-5.374516726 -7.933730131 17.88094838
-5.438497061 -8.049858336 17.86834197
-5.503781093 -8.167486172 17.85866752
-5.57037372 -8.286606641 17.85198988
-5.638279543 -8.407210647 17.84837535
-5.70750282 -8.529286864 17.84789169
-5.778047421 -8.652821614 17.85060807
-5.849916776 -8.77779873 17.85659505
-5.923113825 -8.90419942 17.86592456
-5.997640965 -9.032002127 17.87866987
-6.073499994 -9.161182382 17.8949055
-6.150692054 -9.291712655 17.91470723
-6.229217569 -9.423562198 17.93815201
-6.309076184 -9.556696894 17.96531788
-6.390266702 -9.691079086 17.99628391
-6.472787012 -9.826667423 18.03113014
-6.556634022 -9.963416683 18.06993741
-6.641803589 -10.10127761 18.11278736
-6.728290439 -10.24019672 18.1597622
-6.816088096 -10.38011618 18.21094466
-6.905188798 -10.52097355 18.26641783
-6.995583417 -10.66270167 18.32626498
-7.087261373 -10.80522846 18.39056943
-7.18021055 -10.94847676 18.45941433
-7.274417206 -11.0923641 18.53288249
-7.369865878 -11.2368026 18.61105615
-7.466539296 -11.38169873 18.69401676
-7.564418282 -11.52695321 18.78184473
-7.663481655 -11.67246078 18.87461917
-7.763706133 -11.8181101 18.9724176
-7.865066233 -11.96378357 19.07531565
-7.967534166 -12.10935719 19.18338676
-8.071079742 -12.25470047 19.2967018
-8.17567026 -12.39967625 19.41532879
-8.28127041 -12.54414066 19.53933242
-8.387842166 -12.687943 19.66877376
-8.495344687 -12.83092567 19.80370976
-8.603734212 -12.97292414 19.94419287
-8.71296396 -13.11376688 20.09027056
-8.822984033 -13.25327544 20.24198487
-8.933741318 -13.39126436 20.3993719
-9.045179394 -13.52754131 20.56246131
-9.157238442 -13.66190713 20.73127583
-9.269855159 -13.79415597 20.90583068
-9.382962679 -13.92407538 21.08613305
-9.496490497 -14.05144658 21.27218152
-9.610364399 -14.17604463 21.46396555
-9.724506405 -14.2976387 21.66146484
-9.838834712 -14.41599242 21.86464877
-9.953263655 -14.5308642 22.07347586
-10.06770367 -14.64200768 22.28789316
-10.18206127 -14.74917216 22.50783569
-10.29623904 -14.85210312 22.73322589
-10.41013564 -14.95054277 22.96397306
-10.52364582 -15.04423072 23.19997285
-10.63666044 -15.13290461 23.44110676
-10.74906655 -15.21630085 23.68724163
-10.86074741 -15.29415541 23.93822926
-10.97158261 -15.36620469 24.19390596
-11.08144816 -15.43218636 24.45409222
-11.19021661 -15.49184038 24.71859237
-11.29775721 -15.54490994 24.98719438
-11.40393603 -15.59114253 25.25966963
-11.50861619 -15.63029105 25.53577281
-11.61165806 -15.66211494 25.81524188
-11.71291948 -15.68638131 26.09779807
-11.81225603 -15.7028662 26.38314605
-11.90952128 -15.71135577 26.6709741
-12.00456714 -15.71164753 26.96095442
-12.09724415 -15.70355165 27.25274355
-12.18740184 -15.68689213 27.54598284
-12.2748891 -15.66150812 27.8402991
-12.35955457 -15.62725513 28.13530529
-12.44124709 -15.58400621 28.43060137
-12.51981606 -15.53165315 28.72577521
-12.59511199 -15.47010758 29.02040364
-12.66698688 -15.39930207 29.31405363
-12.73529476 -15.31919106 29.60628349
-12.79989217 -15.22975185 29.89664431
-12.86063866 -15.13098536 30.1846813
-12.91739733 -15.02291691 30.46993543
-12.97003532 -14.90559677 30.75194499
-13.01842435 -14.77910072 31.03024732
-13.06244126 -14.64353036 31.30438051
-13.10196849 -14.49901334 31.57388528
-13.13689461 -14.34570348 31.83830675
-13.16711483 -14.18378064 32.09719636
-13.19253148 -14.01345055 32.35011372
-13.21305446 -13.83494439 32.59662852
-13.2286017 -13.64851828 32.83632234
-13.23909962 -13.45445252 33.06879056
-13.24448344 -13.25305084 33.29364405
-13.24469763 -13.04463926 33.51051095
-13.23969617 -12.82956503 33.7190383
-13.22944289 -12.60819529 33.91889357
-13.2139117 -12.38091564 34.10976611
-13.1930868 -12.14812858 34.29136849
-13.16696284 -11.91025183 34.46343765
-13.13554507 -11.66771659 34.62573601
-13.09884935 -11.42096567 34.77805231
-13.05690226 -11.17045154 34.9202024
-13.00974099 -10.91663439 35.05202979
-12.95741333 -10.65998011 35.17340605
-12.8999775 -10.40095819 35.2842311
-12.83750202 -10.14003975 35.38443321
-12.77006546 -9.877695459 35.47396894
-12.69775621 -9.614393538 35.55282286
-12.62067214 -9.350597796 35.6210071
-12.53892028 -9.086765722 35.67856079
-12.45261642 -8.823346653 35.7255493
-12.36188468 -8.560780032 35.76206335
-12.26685706 -8.299493752 35.78821803
-12.16767298 -8.039902624 35.80415167
-12.06447872 -7.782406954 35.81002459
-11.95742692 -7.527391248 35.8060178
-11.84667603 -7.275223051 35.79233159
-11.73238971 -7.026251924 35.76918407
-11.61473626 -6.780808556 35.73680966
-11.49388807 -6.539204025 35.69545752
-11.37002097 -6.301729197 35.64539
-11.24331367 -6.068654262 35.58688105
-11.11394719 -5.840228418 35.52021464
-10.98210422 -5.616679676 35.44568318
-10.84796861 -5.398214805 35.36358603
-10.71172476 -5.185019393 35.27422795
-10.57355713 -4.977258025 35.17791768
-10.43364965 -4.775074573 35.07496654
-10.29218527 -4.578592581 34.96568707
-10.14934546 -4.387915745 34.85039179
-10.00530971 -4.203128474 34.72939203
-9.860255182 -4.024296524 34.60299675
-9.714356215 -3.8514677 34.47151159
-9.567784002 -3.684672609 34.33523783
-9.420706218 -3.52392546 34.19447163
-9.273286699 -3.369224903 34.04950315
-9.125685154 -3.220554898 33.90061593
-8.978056897 -3.077885602 33.74808625
-8.830552615 -2.941174275 33.59218259
-8.683318156 -2.810366183 33.43316519
-8.536494357 -2.685395512 33.27128568
-8.390216886 -2.566186272 33.10678677
-8.244616121 -2.452653185 32.93990201
-8.099817047 -2.344702563 32.77085562
-7.955939185 -2.242233162 32.5998624
-7.813096535 -2.145137016 32.42712766
-7.671397547 -2.053300234 32.25284722
-7.530945114 -1.966603779 32.07720744
-7.39183658 -1.884924206 31.90038536
-7.254163771 -1.808134367 31.72254875
-7.118013036 -1.736104086 31.54385635
-6.983465312 -1.668700786 31.364458
-6.850596199 -1.605790095 31.1844949
-6.719476046 -1.547236398 31.00409982
-6.590170055 -1.492903365 30.82339736
-6.462738388 -1.442654435 30.64250426
-6.337236289 -1.396353264 30.46152965
-6.213714214 -1.353864144 30.28057534
-6.092217962 -1.315052375 30.09973615
-5.972788822 -1.279784618 29.9191002
-5.855463717 -1.247929206 29.73874924
-5.740275354 -1.219356425 29.55875892
-5.627252381 -1.193938771 29.37919914
-5.516419541 -1.17155117 29.2001343
-5.407797831 -1.152071181 29.02162365
-5.301404665 -1.135379168 28.84372158
-5.197254028 -1.121358446 28.66647787
-5.095356638 -1.109895413 28.48993797
-4.995720108 -1.100879653 28.31414334
-4.898349096 -1.094204023 28.1391316
-4.803245469 -1.089764725 27.96493687
-4.710408451 -1.087461355 27.79158998
-4.619834773 -1.087196943 27.61911868
-4.531518828 -1.088877972 27.4475479
-4.445452806 -1.092414395 27.27689992
-4.361626846 -1.097719627 27.10719461
-4.280029166 -1.104710538 26.93844959
-4.2006462 -1.113307429 26.77068041
-4.123462731 -1.123434002 26.60390073
-4.048462012 -1.135017325 26.43812249
-3.975625895 -1.147987786 26.27335603
-3.904934942 -1.162279043 26.10961025
-3.836368545 -1.177827968 25.94689274
-3.76990503 -1.194574588 25.78520991
-3.705521769 -1.212462022 25.62456709
-3.643195276 -1.231436413 25.46496865
-3.582901304 -1.251446858 25.30641811
-3.524614943 -1.272445336 25.14891818
-3.468310703 -1.294386636 24.99247092
-3.413962601 -1.317228283 24.83707779
-3.361544243 -1.340930458 24.68273969
-3.311028899 -1.365455925 24.52945708
-3.262389574 -1.390769955 24.37723003
-3.215599084 -1.416840247 24.22605825
-3.170630113 -1.443636856 24.07594117
-3.127455281 -1.471132111 23.92687799
-3.086047202 -1.499300548 23.77886772
-3.046378536 -1.528118831 23.63190921
-3.008422043 -1.557565679 23.48600122
-2.972150634 -1.587621798 23.34114242
-2.937537413 -1.61826981 23.19733143
-2.904555723 -1.649494182 23.05456688
-2.873179185 -1.681281162 22.91284738
-2.843381734 -1.713618711 22.77217162
-2.815137658 -1.746496444 22.63253832
-2.788421628 -1.779905561 22.49394631
-2.763208726 -1.813838795 22.35639448
-2.739474478 -1.848290349 22.21988189
-2.717194875 -1.883255838 22.0844077
-2.696346399 -1.918732241 21.94997125
-2.676906045 -1.954717843 21.81657203
-2.65885134 -1.991212188 21.6842097
-2.642160361 -2.028216026 21.55288415
-2.626811753 -2.065731271 21.42259543
-2.612784741 -2.103760952 21.29334385
-2.600059146 -2.142309172 21.16512991
-2.588615397 -2.181381065 21.03795437
-2.578434538 -2.220982759 20.91181823
-2.569498244 -2.261121333 20.78672276
-2.561788821 -2.301804788 20.66266947
-2.55528922 -2.343042004 20.53966019
-2.54998304 -2.384842714 20.417697
-2.545854532 -2.427217467 20.29678229
-2.542888605 -2.470177603 20.17691876
-2.54107083 -2.513735219 20.05810944
-2.54038744 -2.557903147 19.94035765
-2.540825332 -2.602694925 19.8236671
-2.542372072 -2.648124772 19.7080418
-2.54501589 -2.694207568 19.59348615
-2.548745682 -2.740958827 19.48000491
-2.55355101 -2.788394682 19.36760323
-2.559422102 -2.836531859 19.25628665
-2.566349846 -2.885387662 19.14606111
-2.574325791 -2.934979955 19.03693299
-2.583342146 -2.985327141 18.92890909
-2.59339177 -3.036448152 18.82199666
-2.60446818 -3.088362427 18.71620344
-2.616565536 -3.141089903 18.6115376
-2.629678645 -3.194650996 18.50800785
-2.643802954 -3.249066591 18.4056234
-2.658934545 -3.304358028 18.30439397
-2.675070132 -3.360547087 18.20432986
-2.692207056 -3.417655981 18.1054419
-2.710343279 -3.475707339 18.00774155
-2.729477381 -3.534724197 17.91124084
-2.749608551 -3.594729986 17.81595244
-2.770736587 -3.655748522 17.72188968
-2.792861885 -3.717803992 17.62906654
-2.815985438 -3.780920944 17.53749771
-2.840108826 -3.845124276 17.4471986
-2.865234212 -3.910439227 17.35818538
-2.891364337 -3.976891357 17.27047495
-2.918502513 -4.044506544 17.18408506
-2.946652614 -4.113310965 17.09903424
-2.975819072 -4.183331085 17.01534193
-3.006006873 -4.254593645 16.93302841
-3.037221542 -4.327125643 16.8521149
-3.069469144 -4.400954321 16.77262356
-3.102756274 -4.476107149 16.69457755
-3.137090046 -4.552611807 16.61800104
-3.17247809 -4.630496166 16.54291925
-3.208928542 -4.70978827 16.46935849
-3.246450035 -4.790516311 16.39734621
-3.285051692 -4.87270861 16.32691099
-3.324743115 -4.95639359 16.25808267
-3.365534377 -5.041599753 16.19089229
-3.407436011 -5.128355649 16.1253722
-3.450459002 -5.216689845 16.06155608
-3.494614773 -5.306630899 15.99947898
-3.539915176 -5.398207317 15.93917736
-3.58637248 -5.491447521 15.88068917
-3.633999356 -5.58637981 15.82405385
-3.682808867 -5.683032311 15.76931241
-3.732814453 -5.781432942 15.71650746
-3.784029915 -5.881609356 15.66568329
-3.836469401 -5.983588891 15.61688586
-3.890147389 -6.087398515 15.57016293
-3.945078667 -6.193064765 15.52556404
-4.001278319 -6.300613681 15.4831406
-4.058761703 -6.410070742 15.44294593
-4.117544429 -6.521460791 15.40503533
-4.177642338 -6.634807955 15.36946611
-4.239071479 -6.750135568 15.33629764
-4.301848081 -6.867466078 15.30559142
-4.365988531 -6.986820956 15.27741113
-4.431509342 -7.108220596 15.25182268
-4.498427123 -7.231684212 15.22889422
-4.56675855 -7.357229723 15.20869627
-4.636520329 -7.484873638 15.19130169
-4.707729162 -7.614630929 15.17678577
-4.780401706 -7.7465149 15.16522625
-4.854554536 -7.880537049 15.15670337
-4.930204099 -8.016706916 15.15129993
-5.007366669 -8.155031933 15.14910126
-5.086058301 -8.295517258 15.15019534
-5.166294775 -8.438165604 15.15467275
-5.248091546 -8.582977058 15.16262673
-5.331463683 -8.729948891 15.17415317
-5.416425814 -8.87907536 15.18935067
-5.502992052 -9.030347501 15.20832046
-5.591175939 -9.183752909 15.23116648
-5.680990363 -9.339275514 15.25799532
-5.772447492 -9.496895339 15.28891619
-5.865558688 -9.656588261 15.3240409
-5.960334427 -9.818325745 15.36348384
-6.05678421 -9.982074587 15.40736188
-6.154916469 -10.14779663 15.45579431
-6.254738473 -10.31544848 15.50890279
-6.356256224 -10.48498123 15.56681118
-6.459474349 -10.65634011 15.62964551
-6.564395993 -10.82946423 15.69753376
-6.671022699 -11.00428622 15.77060576
